usage,printerIndex,date
236.0,9.0,2016-02-20 00:00:00.000
0.0,9.0,2016-02-21 00:00:00.000
256.0,9.0,2016-02-22 00:00:00.000
256.0,9.0,2016-02-23 00:00:00.000
370.5,9.0,2016-02-24 00:00:00.000
370.5,9.0,2016-02-25 00:00:00.000
108.0,9.0,2016-02-26 00:00:00.000
56.0,9.0,2016-02-27 00:00:00.000
2.0,9.0,2016-02-28 00:00:00.000
18.5,9.0,2016-02-29 00:00:00.000
4325.5,9.0,2016-03-01 00:00:00.000
305.0,9.0,2016-03-02 00:00:00.000
61.0,9.0,2016-03-03 00:00:00.000
206.0,9.0,2016-03-04 00:00:00.000
0.0,9.0,2016-03-05 00:00:00.000
0.0,9.0,2016-03-06 00:00:00.000
104.5,9.0,2016-03-07 00:00:00.000
104.5,9.0,2016-03-08 00:00:00.000
149.0,9.0,2016-03-09 00:00:00.000
149.0,9.0,2016-03-10 00:00:00.000
192.0,9.0,2016-03-11 00:00:00.000
192.0,9.0,2016-03-12 00:00:00.000
0.0,9.0,2016-03-13 00:00:00.000
178.0,9.0,2016-03-14 00:00:00.000
193.0,9.0,2016-03-15 00:00:00.000
136.0,9.0,2016-03-16 00:00:00.000
136.0,9.0,2016-03-17 00:00:00.000
100.0,9.0,2016-03-18 00:00:00.000
5.0,9.0,2016-03-19 00:00:00.000
5.0,9.0,2016-03-20 00:00:00.000
31.0,9.0,2016-03-21 00:00:00.000
72.0,9.0,2016-03-22 00:00:00.000
72.0,9.0,2016-03-23 00:00:00.000
122.0,9.0,2016-03-24 00:00:00.000
335.0,9.0,2016-03-25 00:00:00.000
54.0,9.0,2016-03-26 00:00:00.000
0.0,9.0,2016-03-27 00:00:00.000
445.0,9.0,2016-03-28 00:00:00.000
445.0,9.0,2016-03-29 00:00:00.000
203.0,9.0,2016-03-30 00:00:00.000
76.0,9.0,2016-03-31 00:00:00.000
3267.0,9.0,2016-04-01 00:00:00.000
76.0,9.0,2016-04-02 00:00:00.000
0.0,9.0,2016-04-03 00:00:00.000
0.0,9.0,2016-04-04 00:00:00.000
0.0,9.0,2016-04-05 00:00:00.000
387.0,9.0,2016-04-06 00:00:00.000
176.5,9.0,2016-04-07 00:00:00.000
176.5,9.0,2016-04-08 00:00:00.000
0.0,9.0,2016-04-09 00:00:00.000
0.0,9.0,2016-04-10 00:00:00.000
313.0,9.0,2016-04-11 00:00:00.000
64.0,9.0,2016-04-12 00:00:00.000
44.0,9.0,2016-04-13 00:00:00.000
152.0,9.0,2016-04-14 00:00:00.000
41.0,9.0,2016-04-15 00:00:00.000
46.0,9.0,2016-04-16 00:00:00.000
59.5,9.0,2016-04-17 00:00:00.000
59.5,9.0,2016-04-18 00:00:00.000
210.0,9.0,2016-04-19 00:00:00.000
354.0,9.0,2016-04-20 00:00:00.000
115.0,9.0,2016-04-21 00:00:00.000
189.0,9.0,2016-04-22 00:00:00.000
45.0,9.0,2016-04-23 00:00:00.000
0.0,9.0,2016-04-24 00:00:00.000
87.0,9.0,2016-04-25 00:00:00.000
78.0,9.0,2016-04-26 00:00:00.000
78.0,9.0,2016-04-27 00:00:00.000
138.0,9.0,2016-04-28 00:00:00.000
138.0,9.0,2016-04-29 00:00:00.000
0.0,9.0,2016-04-30 00:00:00.000
2267.0,9.0,2016-05-01 00:00:00.000
0.0,9.0,2016-05-02 00:00:00.000
0.0,9.0,2016-05-03 00:00:00.000
189.0,9.0,2016-05-04 00:00:00.000
117.0,9.0,2016-05-05 00:00:00.000
117.0,9.0,2016-05-06 00:00:00.000
151.0,9.0,2016-05-07 00:00:00.000
30.0,9.0,2016-05-08 00:00:00.000
30.0,9.0,2016-05-09 00:00:00.000
58.5,9.0,2016-05-10 00:00:00.000
58.5,9.0,2016-05-11 00:00:00.000
49.0,9.0,2016-05-12 00:00:00.000
50.0,9.0,2016-05-13 00:00:00.000
50.0,9.0,2016-05-14 00:00:00.000
0.0,9.0,2016-05-15 00:00:00.000
122.0,9.0,2016-05-16 00:00:00.000
29.0,9.0,2016-05-17 00:00:00.000
162.0,9.0,2016-05-18 00:00:00.000
169.0,9.0,2016-05-19 00:00:00.000
113.0,9.0,2016-05-20 00:00:00.000
0.0,9.0,2016-05-21 00:00:00.000
0.0,9.0,2016-05-22 00:00:00.000
108.5,9.0,2016-05-23 00:00:00.000
108.5,9.0,2016-05-24 00:00:00.000
74.0,9.0,2016-05-25 00:00:00.000
44.0,9.0,2016-05-26 00:00:00.000
214.0,9.0,2016-05-27 00:00:00.000
22.0,9.0,2016-05-28 00:00:00.000
0.0,9.0,2016-05-29 00:00:00.000
30.0,9.0,2016-05-30 00:00:00.000
64.5,9.0,2016-05-31 00:00:00.000
3142.5,9.0,2016-06-01 00:00:00.000
136.0,9.0,2016-06-02 00:00:00.000
206.0,9.0,2016-06-03 00:00:00.000
0.0,9.0,2016-06-04 00:00:00.000
0.0,9.0,2016-06-05 00:00:00.000
151.0,9.0,2016-06-06 00:00:00.000
28.0,9.0,2016-06-07 00:00:00.000
98.0,9.0,2016-06-08 00:00:00.000
0.0,9.0,2016-06-09 00:00:00.000
0.0,9.0,2016-06-10 00:00:00.000
0.0,9.0,2016-06-11 00:00:00.000
0.0,9.0,2016-06-12 00:00:00.000
235.0,9.0,2016-06-13 00:00:00.000
107.5,9.0,2016-06-14 00:00:00.000
107.5,9.0,2016-06-15 00:00:00.000
227.0,9.0,2016-06-16 00:00:00.000
95.0,9.0,2016-06-17 00:00:00.000
0.0,9.0,2016-06-18 00:00:00.000
13.5,9.0,2016-06-19 00:00:00.000
13.5,9.0,2016-06-20 00:00:00.000
265.0,9.0,2016-06-21 00:00:00.000
117.3333,9.0,2016-06-22 00:00:00.000
117.3333,9.0,2016-06-23 00:00:00.000
117.3333,9.0,2016-06-24 00:00:00.000
0.0,9.0,2016-06-25 00:00:00.000
0.0,9.0,2016-06-26 00:00:00.000
480.0,9.0,2016-06-27 00:00:00.000
199.0,9.0,2016-06-28 00:00:00.000
6.333333,9.0,2016-06-29 00:00:00.000
6.333333,9.0,2016-06-30 00:00:00.000
2269.333333,9.0,2016-07-01 00:00:00.000
0.0,9.0,2016-07-02 00:00:00.000
0.0,9.0,2016-07-03 00:00:00.000
47.0,9.0,2016-07-04 00:00:00.000
47.0,9.0,2016-07-05 00:00:00.000
156.0,9.0,2016-07-06 00:00:00.000
156.0,9.0,2016-07-07 00:00:00.000
208.0,9.0,2016-07-08 00:00:00.000
27.0,9.0,2016-07-09 00:00:00.000
23.0,9.0,2016-07-10 00:00:00.000
57.5,9.0,2016-07-11 00:00:00.000
57.5,9.0,2016-07-12 00:00:00.000
119.0,9.0,2016-07-13 00:00:00.000
26.0,9.0,2016-07-14 00:00:00.000
26.0,9.0,2016-07-15 00:00:00.000
191.0,9.0,2016-07-16 00:00:00.000
0.0,9.0,2016-07-17 00:00:00.000
58.0,9.0,2016-07-18 00:00:00.000
406.0,9.0,2016-07-19 00:00:00.000
41.5,9.0,2016-07-20 00:00:00.000
41.5,9.0,2016-07-21 00:00:00.000
0.0,9.0,2016-07-22 00:00:00.000
0.0,9.0,2016-07-23 00:00:00.000
0.0,9.0,2016-07-24 00:00:00.000
84.0,9.0,2016-07-25 00:00:00.000
146.0,9.0,2016-07-26 00:00:00.000
138.0,9.0,2016-07-27 00:00:00.000
79.0,9.0,2016-07-28 00:00:00.000
79.0,9.0,2016-07-29 00:00:00.000
30.0,9.0,2016-07-30 00:00:00.000
79.5,9.0,2016-07-31 00:00:00.000
2853.5,9.0,2016-08-01 00:00:00.000
60.0,9.0,2016-08-02 00:00:00.000
20.0,9.0,2016-08-03 00:00:00.000
44.0,9.0,2016-08-04 00:00:00.000
44.0,9.0,2016-08-05 00:00:00.000
44.0,9.0,2016-08-06 00:00:00.000
0.0,9.0,2016-08-07 00:00:00.000
83.5,9.0,2016-08-08 00:00:00.000
83.5,9.0,2016-08-09 00:00:00.000
84.0,9.0,2016-08-10 00:00:00.000
95.5,9.0,2016-08-11 00:00:00.000
95.5,9.0,2016-08-12 00:00:00.000
0.0,9.0,2016-08-13 00:00:00.000
0.0,9.0,2016-08-14 00:00:00.000
265.0,9.0,2016-08-15 00:00:00.000
101.0,9.0,2016-08-16 00:00:00.000
62.0,9.0,2016-08-17 00:00:00.000
112.0,9.0,2016-08-18 00:00:00.000
0.0,9.0,2016-08-19 00:00:00.000
28.5,9.0,2016-08-20 00:00:00.000
28.5,9.0,2016-08-21 00:00:00.000
0.0,9.0,2016-08-22 00:00:00.000
458.0,9.0,2016-08-23 00:00:00.000
116.0,9.0,2016-08-24 00:00:00.000
170.0,9.0,2016-08-25 00:00:00.000
352.0,9.0,2016-08-26 00:00:00.000
12.0,9.0,2016-08-27 00:00:00.000
0.0,9.0,2016-08-28 00:00:00.000
152.0,9.0,2016-08-29 00:00:00.000
104.0,9.0,2016-08-30 00:00:00.000
104.0,9.0,2016-08-31 00:00:00.000
2686.0,9.0,2016-09-01 00:00:00.000
124.0,9.0,2016-09-02 00:00:00.000
0.0,9.0,2016-09-03 00:00:00.000
0.0,9.0,2016-09-04 00:00:00.000
44.5,9.0,2016-09-05 00:00:00.000
44.5,9.0,2016-09-06 00:00:00.000
62.0,9.0,2016-09-07 00:00:00.000
75.0,9.0,2016-09-08 00:00:00.000
120.0,9.0,2016-09-09 00:00:00.000
120.0,9.0,2016-09-10 00:00:00.000
0.0,9.0,2016-09-11 00:00:00.000
101.0,9.0,2016-09-12 00:00:00.000
101.0,9.0,2016-09-13 00:00:00.000
68.5,9.0,2016-09-14 00:00:00.000
68.5,9.0,2016-09-15 00:00:00.000
0.0,9.0,2016-09-16 00:00:00.000
0.0,9.0,2016-09-17 00:00:00.000
0.0,9.0,2016-09-18 00:00:00.000
227.0,9.0,2016-09-19 00:00:00.000
287.0,9.0,2016-09-20 00:00:00.000
68.5,9.0,2016-09-21 00:00:00.000
68.5,9.0,2016-09-22 00:00:00.000
147.0,9.0,2016-09-23 00:00:00.000
0.0,9.0,2016-09-24 00:00:00.000
0.0,9.0,2016-09-25 00:00:00.000
136.0,9.0,2016-09-26 00:00:00.000
25.0,9.0,2016-09-27 00:00:00.000
218.5,9.0,2016-09-28 00:00:00.000
218.5,9.0,2016-09-29 00:00:00.000
0.0,9.0,2016-09-30 00:00:00.000
2074.0,9.0,2016-10-01 00:00:00.000
0.0,9.0,2016-10-02 00:00:00.000
0.0,9.0,2016-10-03 00:00:00.000
0.0,9.0,2016-10-04 00:00:00.000
0.0,9.0,2016-10-05 00:00:00.000
0.0,9.0,2016-10-06 00:00:00.000
0.0,9.0,2016-10-07 00:00:00.000
0.0,9.0,2016-10-08 00:00:00.000
0.0,9.0,2016-10-09 00:00:00.000
46.0,9.0,2016-10-10 00:00:00.000
241.0,9.0,2016-10-11 00:00:00.000
311.0,9.0,2016-10-12 00:00:00.000
127.0,9.0,2016-10-13 00:00:00.000
351.0,9.0,2016-10-14 00:00:00.000
0.0,9.0,2016-10-15 00:00:00.000
84.0,9.0,2016-10-16 00:00:00.000
0.0,9.0,2016-10-17 00:00:00.000
61.0,9.0,2016-10-18 00:00:00.000
21.0,9.0,2016-10-19 00:00:00.000
0.0,9.0,2016-10-20 00:00:00.000
88.0,9.0,2016-10-21 00:00:00.000
0.0,9.0,2016-10-22 00:00:00.000
0.0,9.0,2016-10-23 00:00:00.000
123.0,9.0,2016-10-24 00:00:00.000
19.0,9.0,2016-10-25 00:00:00.000
131.0,9.0,2016-10-26 00:00:00.000
141.0,9.0,2016-10-27 00:00:00.000
201.0,9.0,2016-10-28 00:00:00.000
57.0,9.0,2016-10-29 00:00:00.000
0.0,9.0,2016-10-30 00:00:00.000
0.0,9.0,2016-10-31 00:00:00.000
2603.0,9.0,2016-11-01 00:00:00.000
332.0,9.0,2016-11-02 00:00:00.000
0.0,9.0,2016-11-03 00:00:00.000
244.0,9.0,2016-11-04 00:00:00.000
0.0,9.0,2016-11-05 00:00:00.000
8.0,9.0,2016-11-06 00:00:00.000
0.0,9.0,2016-11-07 00:00:00.000
287.0,9.0,2016-11-08 00:00:00.000
125.0,9.0,2016-11-09 00:00:00.000
0.0,9.0,2016-11-10 00:00:00.000
106.0,9.0,2016-11-11 00:00:00.000
20.0,9.0,2016-11-12 00:00:00.000
0.0,9.0,2016-11-13 00:00:00.000
0.0,9.0,2016-11-14 00:00:00.000
0.0,9.0,2016-11-15 00:00:00.000
291.0,9.0,2016-11-16 00:00:00.000
0.0,9.0,2016-11-17 00:00:00.000
435.0,9.0,2016-11-18 00:00:00.000
48.0,9.0,2016-11-19 00:00:00.000
0.0,9.0,2016-11-20 00:00:00.000
31.0,9.0,2016-11-21 00:00:00.000
260.0,9.0,2016-11-22 00:00:00.000
0.0,9.0,2016-11-23 00:00:00.000
163.0,9.0,2016-11-24 00:00:00.000
174.0,9.0,2016-11-25 00:00:00.000
0.0,9.0,2016-11-26 00:00:00.000
0.0,9.0,2016-11-27 00:00:00.000
48.0,9.0,2016-11-28 00:00:00.000
1.0,9.0,2016-11-29 00:00:00.000
0.0,9.0,2016-11-30 00:00:00.000
3164.0,9.0,2016-12-01 00:00:00.000
70.0,9.0,2016-12-02 00:00:00.000
0.0,9.0,2016-12-03 00:00:00.000
0.0,9.0,2016-12-04 00:00:00.000
0.0,9.0,2016-12-05 00:00:00.000
355.0,9.0,2016-12-06 00:00:00.000
87.0,9.0,2016-12-07 00:00:00.000
0.0,9.0,2016-12-08 00:00:00.000
0.0,9.0,2016-12-09 00:00:00.000
188.0,9.0,2016-12-10 00:00:00.000
0.0,9.0,2016-12-11 00:00:00.000
43.0,9.0,2016-12-12 00:00:00.000
30.0,9.0,2016-12-13 00:00:00.000
0.0,9.0,2016-12-14 00:00:00.000
331.0,9.0,2016-12-15 00:00:00.000
110.0,9.0,2016-12-16 00:00:00.000
0.0,9.0,2016-12-17 00:00:00.000
0.0,9.0,2016-12-18 00:00:00.000
241.0,9.0,2016-12-19 00:00:00.000
183.0,9.0,2016-12-20 00:00:00.000
58.0,9.0,2016-12-21 00:00:00.000
55.0,9.0,2016-12-22 00:00:00.000
0.0,9.0,2016-12-23 00:00:00.000
69.0,9.0,2016-12-24 00:00:00.000
0.0,9.0,2016-12-25 00:00:00.000
111.0,9.0,2016-12-26 00:00:00.000
166.0,9.0,2016-12-27 00:00:00.000
68.0,9.0,2016-12-28 00:00:00.000
0.0,9.0,2016-12-29 00:00:00.000
187.0,9.0,2016-12-30 00:00:00.000
0.0,9.0,2016-12-31 00:00:00.000
2996.0,9.0,2017-01-01 00:00:00.000
0.0,9.0,2017-01-02 00:00:00.000
121.0,9.0,2017-01-03 00:00:00.000
0.0,9.0,2017-01-04 00:00:00.000
331.0,9.0,2017-01-05 00:00:00.000
0.0,9.0,2017-01-06 00:00:00.000
0.0,9.0,2017-01-07 00:00:00.000
248.0,9.0,2017-01-08 00:00:00.000
44.0,9.0,2017-01-09 00:00:00.000
279.0,9.0,2017-01-10 00:00:00.000
139.0,9.0,2017-01-11 00:00:00.000
148.0,9.0,2017-01-12 00:00:00.000
46.0,9.0,2017-01-13 00:00:00.000
0.0,9.0,2017-01-14 00:00:00.000
79.0,9.0,2017-01-15 00:00:00.000
102.0,9.0,2017-01-16 00:00:00.000
0.0,9.0,2017-01-17 00:00:00.000
93.0,9.0,2017-01-18 00:00:00.000
296.0,9.0,2017-01-19 00:00:00.000
677.0,9.0,2017-01-20 00:00:00.000
0.0,9.0,2017-01-21 00:00:00.000
50.0,9.0,2017-01-22 00:00:00.000
7.0,9.0,2017-01-23 00:00:00.000
161.0,9.0,2017-01-24 00:00:00.000
22.0,9.0,2017-01-25 00:00:00.000
0.0,9.0,2017-01-26 00:00:00.000
153.0,9.0,2017-01-27 00:00:00.000
0.0,9.0,2017-01-28 00:00:00.000
0.0,9.0,2017-01-29 00:00:00.000
0.0,9.0,2017-01-30 00:00:00.000
0.0,9.0,2017-01-31 00:00:00.000
4380.0,9.0,2017-02-01 00:00:00.000
0.0,9.0,2017-02-02 00:00:00.000
0.0,9.0,2017-02-03 00:00:00.000
12.0,9.0,2017-02-04 00:00:00.000
0.0,9.0,2017-02-05 00:00:00.000
126.0,9.0,2017-02-06 00:00:00.000
0.0,9.0,2017-02-07 00:00:00.000
81.0,9.0,2017-02-08 00:00:00.000
256.0,9.0,2017-02-09 00:00:00.000
313.0,9.0,2017-02-10 00:00:00.000
489.0,9.0,2017-02-11 00:00:00.000
0.0,9.0,2017-02-12 00:00:00.000
0.0,9.0,2017-02-13 00:00:00.000
310.0,9.0,2017-02-14 00:00:00.000
0.0,9.0,2017-02-15 00:00:00.000
212.0,9.0,2017-02-16 00:00:00.000
248.0,9.0,2017-02-17 00:00:00.000
0.0,9.0,2017-02-18 00:00:00.000
453.0,9.0,2017-02-19 00:00:00.000
186.0,9.0,2017-02-20 00:00:00.000
288.0,9.0,2017-02-21 00:00:00.000
197.0,9.0,2017-02-22 00:00:00.000
326.0,9.0,2017-02-23 00:00:00.000
264.0,9.0,2017-02-24 00:00:00.000
0.0,9.0,2017-02-25 00:00:00.000
0.0,9.0,2017-02-26 00:00:00.000
348.0,9.0,2017-02-27 00:00:00.000
0.0,9.0,2017-02-28 00:00:00.000
3963.0,9.0,2017-03-01 00:00:00.000
0.0,9.0,2017-03-02 00:00:00.000
420.0,9.0,2017-03-03 00:00:00.000
0.0,9.0,2017-03-04 00:00:00.000
1.0,9.0,2017-03-05 00:00:00.000
0.0,9.0,2017-03-06 00:00:00.000
236.0,9.0,2017-03-07 00:00:00.000
318.0,9.0,2017-03-08 00:00:00.000
0.0,9.0,2017-03-09 00:00:00.000
135.0,9.0,2017-03-10 00:00:00.000
0.0,9.0,2017-03-11 00:00:00.000
0.0,9.0,2017-03-12 00:00:00.000
0.0,9.0,2017-03-13 00:00:00.000
574.0,9.0,2017-03-14 00:00:00.000
79.0,9.0,2017-03-15 00:00:00.000
499.0,9.0,2017-03-16 00:00:00.000
167.0,9.0,2017-03-17 00:00:00.000
0.0,9.0,2017-03-18 00:00:00.000
13.0,9.0,2017-03-19 00:00:00.000
51.0,9.0,2017-03-20 00:00:00.000
128.0,9.0,2017-03-21 00:00:00.000
0.0,9.0,2017-03-22 00:00:00.000
91.0,9.0,2017-03-23 00:00:00.000
80.0,9.0,2017-03-24 00:00:00.000
79.0,9.0,2017-03-25 00:00:00.000
0.0,9.0,2017-03-26 00:00:00.000
171.0,9.0,2017-03-27 00:00:00.000
59.0,9.0,2017-03-28 00:00:00.000
0.0,9.0,2017-03-29 00:00:00.000
192.0,9.0,2017-03-30 00:00:00.000
0.0,9.0,2017-03-31 00:00:00.000
2414.0,9.0,2017-04-01 00:00:00.000
0.0,9.0,2017-04-02 00:00:00.000
0.0,9.0,2017-04-03 00:00:00.000
0.0,9.0,2017-04-04 00:00:00.000
381.0,9.0,2017-04-05 00:00:00.000
0.0,9.0,2017-04-06 00:00:00.000
0.0,9.0,2017-04-07 00:00:00.000
116.0,9.0,2017-04-08 00:00:00.000
0.0,9.0,2017-04-09 00:00:00.000
31.0,9.0,2017-04-10 00:00:00.000
0.0,9.0,2017-04-11 00:00:00.000
290.0,9.0,2017-04-12 00:00:00.000
0.0,9.0,2017-04-13 00:00:00.000
299.0,9.0,2017-04-14 00:00:00.000
0.0,9.0,2017-04-15 00:00:00.000
15.0,9.0,2017-04-16 00:00:00.000
0.0,9.0,2017-04-17 00:00:00.000
325.0,9.0,2017-04-18 00:00:00.000
0.0,9.0,2017-04-19 00:00:00.000
173.0,9.0,2017-04-20 00:00:00.000
158.0,9.0,2017-04-21 00:00:00.000
23.0,9.0,2017-04-22 00:00:00.000
0.0,9.0,2017-04-23 00:00:00.000
195.0,9.0,2017-04-24 00:00:00.000
101.0,9.0,2017-04-25 00:00:00.000
20.0,9.0,2017-04-26 00:00:00.000
0.0,9.0,2017-04-27 00:00:00.000
73.0,9.0,2017-04-28 00:00:00.000
62.0,9.0,2017-04-29 00:00:00.000
0.0,9.0,2017-04-30 00:00:00.000
2239.0,9.0,2017-05-01 00:00:00.000
0.0,9.0,2017-05-02 00:00:00.000
4.0,9.0,2017-05-03 00:00:00.000
268.0,9.0,2017-05-04 00:00:00.000
188.0,9.0,2017-05-05 00:00:00.000
3.0,9.0,2017-05-06 00:00:00.000
0.0,9.0,2017-05-07 00:00:00.000
111.0,9.0,2017-05-08 00:00:00.000
0.0,9.0,2017-05-09 00:00:00.000
233.0,9.0,2017-05-10 00:00:00.000
59.0,9.0,2017-05-11 00:00:00.000
65.0,9.0,2017-05-12 00:00:00.000
0.0,9.0,2017-05-13 00:00:00.000
0.0,9.0,2017-05-14 00:00:00.000
0.0,9.0,2017-05-15 00:00:00.000
9.0,9.0,2017-05-16 00:00:00.000
68.0,9.0,2017-05-17 00:00:00.000
165.0,9.0,2017-05-18 00:00:00.000
117.0,9.0,2017-05-19 00:00:00.000
283.0,9.0,2017-05-20 00:00:00.000
0.0,9.0,2017-05-21 00:00:00.000
87.0,9.0,2017-05-22 00:00:00.000
46.0,9.0,2017-05-23 00:00:00.000
172.0,9.0,2017-05-24 00:00:00.000
130.0,9.0,2017-05-25 00:00:00.000
218.0,9.0,2017-05-26 00:00:00.000
13.0,9.0,2017-05-27 00:00:00.000
0.0,9.0,2017-05-28 00:00:00.000
0.0,9.0,2017-05-29 00:00:00.000
0.0,9.0,2017-05-30 00:00:00.000
0.0,9.0,2017-05-31 00:00:00.000
3079.0,9.0,2017-06-01 00:00:00.000
140.0,9.0,2017-06-02 00:00:00.000
0.0,9.0,2017-06-03 00:00:00.000
0.0,9.0,2017-06-04 00:00:00.000
170.0,9.0,2017-06-05 00:00:00.000
0.0,9.0,2017-06-06 00:00:00.000
156.0,9.0,2017-06-07 00:00:00.000
0.0,9.0,2017-06-08 00:00:00.000
302.0,9.0,2017-06-09 00:00:00.000
137.0,9.0,2017-06-10 00:00:00.000
0.0,9.0,2017-06-11 00:00:00.000
60.0,9.0,2017-06-12 00:00:00.000
0.0,9.0,2017-06-13 00:00:00.000
0.0,9.0,2017-06-14 00:00:00.000
449.0,9.0,2017-06-15 00:00:00.000
108.0,9.0,2017-06-16 00:00:00.000
46.0,9.0,2017-06-17 00:00:00.000
0.0,9.0,2017-06-18 00:00:00.000
0.0,9.0,2017-06-19 00:00:00.000
173.0,9.0,2017-06-20 00:00:00.000
298.0,9.0,2017-06-21 00:00:00.000
50.0,9.0,2017-06-22 00:00:00.000
142.0,9.0,2017-06-23 00:00:00.000
91.0,9.0,2017-06-24 00:00:00.000
0.0,9.0,2017-06-25 00:00:00.000
197.0,9.0,2017-06-26 00:00:00.000
119.0,9.0,2017-06-27 00:00:00.000
228.0,9.0,2017-06-28 00:00:00.000
33.0,9.0,2017-06-29 00:00:00.000
0.0,9.0,2017-06-30 00:00:00.000
4048.0,9.0,2017-07-01 00:00:00.000
0.0,9.0,2017-07-02 00:00:00.000
11.0,9.0,2017-07-03 00:00:00.000
388.0,9.0,2017-07-04 00:00:00.000
169.0,9.0,2017-07-05 00:00:00.000
113.0,9.0,2017-07-06 00:00:00.000
120.0,9.0,2017-07-07 00:00:00.000
0.0,9.0,2017-07-08 00:00:00.000
0.0,9.0,2017-07-09 00:00:00.000
146.0,9.0,2017-07-10 00:00:00.000
375.0,9.0,2017-07-11 00:00:00.000
158.0,9.0,2017-07-12 00:00:00.000
90.0,9.0,2017-07-13 00:00:00.000
121.0,9.0,2017-07-14 00:00:00.000
0.0,9.0,2017-07-15 00:00:00.000
0.0,9.0,2017-07-16 00:00:00.000
196.0,9.0,2017-07-17 00:00:00.000
369.0,9.0,2017-07-18 00:00:00.000
163.0,9.0,2017-07-19 00:00:00.000
80.0,9.0,2017-07-20 00:00:00.000
48.0,9.0,2017-07-21 00:00:00.000
0.0,9.0,2017-07-22 00:00:00.000
0.0,9.0,2017-07-23 00:00:00.000
451.0,9.0,2017-07-24 00:00:00.000
52.0,9.0,2017-07-25 00:00:00.000
133.0,9.0,2017-07-26 00:00:00.000
255.0,9.0,2017-07-27 00:00:00.000
315.0,9.0,2017-07-28 00:00:00.000
0.0,9.0,2017-07-29 00:00:00.000
0.0,9.0,2017-07-30 00:00:00.000
0.0,9.0,2017-07-31 00:00:00.000
2368.0,9.0,2017-08-01 00:00:00.000
95.0,9.0,2017-08-02 00:00:00.000
0.0,9.0,2017-08-03 00:00:00.000
132.0,9.0,2017-08-04 00:00:00.000
231.0,9.0,2017-08-05 00:00:00.000
0.0,9.0,2017-08-06 00:00:00.000
131.0,9.0,2017-08-07 00:00:00.000
110.0,9.0,2017-08-08 00:00:00.000
98.0,9.0,2017-08-09 00:00:00.000
305.0,9.0,2017-08-10 00:00:00.000
146.0,9.0,2017-08-11 00:00:00.000
0.0,9.0,2017-08-12 00:00:00.000
0.0,9.0,2017-08-13 00:00:00.000
0.0,9.0,2017-08-14 00:00:00.000
85.0,9.0,2017-08-15 00:00:00.000
40.0,9.0,2017-08-16 00:00:00.000
119.0,9.0,2017-08-17 00:00:00.000
31.0,9.0,2017-08-18 00:00:00.000
108.0,9.0,2017-08-19 00:00:00.000
0.0,9.0,2017-08-20 00:00:00.000
68.0,9.0,2017-08-21 00:00:00.000
130.0,9.0,2017-08-22 00:00:00.000
132.0,9.0,2017-08-23 00:00:00.000
42.0,9.0,2017-08-24 00:00:00.000
0.0,9.0,2017-08-25 00:00:00.000
43.0,9.0,2017-08-26 00:00:00.000
0.0,9.0,2017-08-27 00:00:00.000
0.0,9.0,2017-08-28 00:00:00.000
61.0,9.0,2017-08-29 00:00:00.000
87.0,9.0,2017-08-30 00:00:00.000
0.0,9.0,2017-08-31 00:00:00.000
3898.0,9.0,2017-09-01 00:00:00.000
0.0,9.0,2017-09-02 00:00:00.000
0.0,9.0,2017-09-03 00:00:00.000
0.0,9.0,2017-09-04 00:00:00.000
371.0,9.0,2017-09-05 00:00:00.000
86.0,9.0,2017-09-06 00:00:00.000
49.0,9.0,2017-09-07 00:00:00.000
104.0,9.0,2017-09-08 00:00:00.000
0.0,9.0,2017-09-09 00:00:00.000
0.0,9.0,2017-09-10 00:00:00.000
0.0,9.0,2017-09-11 00:00:00.000
121.0,9.0,2017-09-12 00:00:00.000
86.0,9.0,2017-09-13 00:00:00.000
69.0,9.0,2017-09-14 00:00:00.000
268.0,9.0,2017-09-15 00:00:00.000
0.0,9.0,2017-09-16 00:00:00.000
0.0,9.0,2017-09-17 00:00:00.000
0.0,9.0,2017-09-18 00:00:00.000
259.0,9.0,2017-09-19 00:00:00.000
0.0,9.0,2017-09-20 00:00:00.000
227.0,9.0,2017-09-21 00:00:00.000
50.0,9.0,2017-09-22 00:00:00.000
1.0,9.0,2017-09-23 00:00:00.000
674.0,9.0,2017-09-24 00:00:00.000
477.0,9.0,2017-09-25 00:00:00.000
166.0,9.0,2017-09-26 00:00:00.000
128.0,9.0,2017-09-27 00:00:00.000
83.0,9.0,2017-09-28 00:00:00.000
345.0,9.0,2017-09-29 00:00:00.000
0.0,9.0,2017-09-30 00:00:00.000
1521.0,9.0,2017-10-01 00:00:00.000
0.0,9.0,2017-10-02 00:00:00.000
0.0,9.0,2017-10-03 00:00:00.000
0.0,9.0,2017-10-04 00:00:00.000
0.0,9.0,2017-10-05 00:00:00.000
10.0,9.0,2017-10-06 00:00:00.000
0.0,9.0,2017-10-07 00:00:00.000
0.0,9.0,2017-10-08 00:00:00.000
30.0,9.0,2017-10-09 00:00:00.000
0.0,9.0,2017-10-10 00:00:00.000
62.0,9.0,2017-10-11 00:00:00.000
52.0,9.0,2017-10-12 00:00:00.000
14.0,9.0,2017-10-13 00:00:00.000
43.0,9.0,2017-10-14 00:00:00.000
0.0,9.0,2017-10-15 00:00:00.000
0.0,9.0,2017-10-16 00:00:00.000
249.0,9.0,2017-10-17 00:00:00.000
0.0,9.0,2017-10-18 00:00:00.000
